"cbd61150-dc7a-478c-adb8-e1dcf3f4289e","80d977e6-034d-46f4-a28f-460a50f33564","6687f32e-c64d-4b57-b472-bf7d8cd8f8e5","662347.83","2023-08-12T15:29:13.230940231"
"0c704340-9ada-4b0e-81d1-c272e4286a0a","6687f32e-c64d-4b57-b472-bf7d8cd8f8e5","3e78910c-91b2-48d1-abb7-05029edad528","367105.99","2023-08-12T15:29:13.231287852"
"2c6cb34b-1f59-44b7-b193-6d393300f33b","d1589057-5c77-42d4-be08-4d1dd788472d","1d020223-0342-4030-97aa-fb578f0f5410","228670.95","2023-08-12T15:29:13.231600648"
"f0239133-7748-4959-9cd6-19e784a17018","9145ab2a-9594-4950-a343-8a3802aa87d5","754aef6b-6a26-4873-b9b3-b1af98b89985","895605.63","2023-08-12T15:29:13.231763932"
"f909f3c5-5d2d-4d4d-8d27-d40a12adf596","f4151203-a6e2-485f-bec0-c5df2ab57cfc","fde4b575-d9f0-4478-9c16-e73b2c7f8edd","386108.32","2023-08-12T15:29:13.232018568"
"d62c88e9-2113-4c3b-a7b3-c261f211e576","38213145-2ad5-4558-b259-45e743acd99f","fb574e35-0897-4634-be43-5d0d8ae6500c","832928.55","2023-08-12T15:29:13.232315262"
"3ec6bd34-b0ee-4e90-9532-e4bf0fe6a438","c2a9cbe5-a5ec-444e-87ef-8eee8599d32d","dacc761a-8f6f-4aff-832c-4f6f970b6423","837813.31","2023-08-12T15:29:13.232560557"
"b289ef1c-2579-42bc-a23e-54b297c2ade7","931b573a-6a54-40d6-aa29-f1a709962c58","1ed799b3-39c4-425d-b46e-b1c9af207d0b","590820.03","2023-08-12T15:29:13.232806383"
"234427b1-9a17-477c-98a7-2eee2570d392","8e463719-af0d-449f-a95d-dbb0bfaeb58a","16cd806a-e54f-44bd-b8f8-e266fcf6ca12","995134.06","2023-08-12T15:29:13.233131745"
"9a820276-da84-4831-83cb-fb947e5d7970","d3c861f1-f5c5-4b7e-9d3d-985d3f665c3c","3d0577f8-9f85-47e1-a782-590af88a3511","966734.03","2023-08-12T15:29:13.233491241"
"bfc9e326-592b-4274-8715-74042943204b","f2181780-0398-4845-81a2-3e268144d4ea","3443611f-cd77-4175-81d6-40a8f25c075e","784110.35","2023-08-12T15:29:13.233849200"
"859a5942-8efa-4ab7-8b16-02c37aaa244c","8e463719-af0d-449f-a95d-dbb0bfaeb58a","1e521b44-42ef-47eb-8272-355afa762dde","819579.92","2023-08-12T15:29:13.234204709"
"583230fc-7804-4765-a1ab-479d4c5f6bb9","65aa79a8-5c1c-44df-9b4a-e2f7a44a71a0","3443611f-cd77-4175-81d6-40a8f25c075e","272010.52","2023-08-12T15:29:13.234445895"
"567b942c-b609-4834-8a8a-4740935ead16","a335280c-2c36-4e66-9435-3dc2859826a2","eea7070d-e467-4028-838f-96e465a601e1","681034.06","2023-08-12T15:29:13.234622233"
"c335484d-ee1c-440b-b640-82ae345a6ba3","eb574aa8-8784-46b2-9762-96ad050b33ee","52a80860-eeb1-4df1-9c7d-e74285d91785","749698.30","2023-08-12T15:29:13.234860157"
"f37a1afd-549e-4f23-bb40-85d6b84ade58","79e81c1c-992a-4ccb-85e0-7336d9a36709","352ee5c6-edc7-473a-835e-2caf5bc34346","885665.72","2023-08-12T15:29:13.235307261"
"6e7e54e8-1515-40f5-adfd-3068f2f88747","49a526d9-f697-490a-bcad-02bf9900037c","9145ab2a-9594-4950-a343-8a3802aa87d5","87787.72","2023-08-12T15:29:13.235579318"
"03f917cc-938e-4dff-ad60-7c2ea5d2db53","86f8819f-20c9-4ad6-8c6a-a6cb0eb8e745","754aef6b-6a26-4873-b9b3-b1af98b89985","663832.42","2023-08-12T15:29:13.235825949"
"2e13f9e6-62c7-4fd5-8c6b-8c201de0e783","111a6a77-7439-424b-89cd-aa6525c262f2","9bb30938-cd40-4695-9e72-e7b5adb6470c","722124.69","2023-08-12T15:29:13.236016230"
"53b27d16-db8f-4809-b53b-3d262e8fa754","52a80860-eeb1-4df1-9c7d-e74285d91785","15c9a79c-2391-4445-8924-f860a87d7b8e","100009.40","2023-08-12T15:29:13.236300630"
"2810fc9c-0240-410a-8528-a4c4661442ec","1d020223-0342-4030-97aa-fb578f0f5410","26cd264d-599d-40f8-9bba-0cd5cfa96fbe","880530.35","2023-08-12T15:29:13.236554612"
"cd986c78-3dcd-43ab-9776-86c3f3039e2d","38213145-2ad5-4558-b259-45e743acd99f","8da8963e-af34-4246-a8be-6eb200b3e379","430482.59","2023-08-12T15:29:13.236868411"
"45ee2f64-85eb-4e9d-bb33-68e864dfe883","054396f7-56cd-4346-97eb-b7b14a1d315f","aac8f124-42f5-40a9-8577-f4bc86a229ac","362942.18","2023-08-12T15:29:13.237340390"
"2bcd1781-641e-4b4d-8685-176678e31f68","3443611f-cd77-4175-81d6-40a8f25c075e","c9de2ae7-bf8a-4c9c-aa76-fd039c0d03b5","369326.57","2023-08-12T15:29:13.237654664"
"b3b3c2ce-8d0e-4cf1-8513-f9b4bdb7f93a","c6938fa8-4951-4ca4-a1aa-eeceee0cb3f6","dacc761a-8f6f-4aff-832c-4f6f970b6423","736946.79","2023-08-12T15:29:13.237910739"
"03a017d4-bdd2-48e5-9468-9619e73a9937","65aa79a8-5c1c-44df-9b4a-e2f7a44a71a0","86f8819f-20c9-4ad6-8c6a-a6cb0eb8e745","807781.16","2023-08-12T15:29:13.238318894"
"a9dbc22b-c6d8-418d-9926-6813275dbd37","d6e41257-7dfb-4cbe-a8b4-ba639f91a585","d8d15c7e-ab0c-495e-8da7-6afbcc869f1f","466198.68","2023-08-12T15:29:13.238576949"
"52723448-ad89-4559-a844-e9d9cb69d552","2036b75a-e14b-4707-8c9c-a6bc6165d072","61c89a18-1ee9-4f3d-96f8-edab32180325","648676.31","2023-08-12T15:29:13.238836925"
"6814a33d-c742-4755-b043-5452ac14e7f8","4de8aae9-c617-4d4a-a953-90cbab8f3895","5b73673e-4cb1-4860-8047-10636228d752","673159.67","2023-08-12T15:29:13.239014660"
"94ee4aee-4074-4102-b092-b313b37c1e93","40df292e-a68d-42e5-8047-5c222054c708","fb574e35-0897-4634-be43-5d0d8ae6500c","782731.07","2023-08-12T15:29:13.239265623"
"a3efc57d-99a0-4248-95cd-a50be1e6881b","c392945d-0b80-412d-b488-3d01f85b7956","d916fb6c-ecaf-401e-a911-602430b2472c","760258.12","2023-08-12T15:29:13.239496688"
"238e7768-2272-4c8b-90f6-1e3ba977aadb","ba2bae6e-2382-4e9e-9db8-4d016918d833","c392945d-0b80-412d-b488-3d01f85b7956","395181.95","2023-08-12T15:29:13.239744210"
"bf487fbb-58ee-4238-b2e4-8a89c45f7f31","9bb30938-cd40-4695-9e72-e7b5adb6470c","8e463719-af0d-449f-a95d-dbb0bfaeb58a","408699.63","2023-08-12T15:29:13.239994352"
"a8fbf2f9-f35c-4f42-8d79-8d6e86b4f84f","9145ab2a-9594-4950-a343-8a3802aa87d5","9e5b1a90-9015-4cc6-8fc6-93914cc9c0a1","256599.03","2023-08-12T15:29:13.240130335"
"5a2d0485-1f56-4070-833b-ca6cbc0d71a5","5832adb3-04a6-4968-a40e-396ff00a92a4","86f8819f-20c9-4ad6-8c6a-a6cb0eb8e745","892142.32","2023-08-12T15:29:13.240370295"
"7d95f181-4ee5-4d77-bc8d-0fe7481e3c0a","26cd264d-599d-40f8-9bba-0cd5cfa96fbe","d8d15c7e-ab0c-495e-8da7-6afbcc869f1f","289008.95","2023-08-12T15:29:13.240548002"
"b3107b07-74f7-4cc6-8eae-6a75af60a9c2","c2a9cbe5-a5ec-444e-87ef-8eee8599d32d","52a80860-eeb1-4df1-9c7d-e74285d91785","652170.11","2023-08-12T15:29:13.240725403"
"1dbe94f0-a0e6-4428-8336-1f4f7fd7343f","3e78910c-91b2-48d1-abb7-05029edad528","2adf64a0-6989-4e79-9aac-adac92e39854","138503.82","2023-08-12T15:29:13.240993035"
"f6764516-7b4c-4ee4-b3f0-e4afd7239f6c","cf491ee0-c6e3-4b07-8cf3-b7d014cbecde","d6e41257-7dfb-4cbe-a8b4-ba639f91a585","552836.58","2023-08-12T15:29:13.241171187"
"6cf97098-89f1-48a5-84ff-2a0731a38285","49a526d9-f697-490a-bcad-02bf9900037c","79e81c1c-992a-4ccb-85e0-7336d9a36709","393732.63","2023-08-12T15:29:13.241424894"
"c1650937-4326-493b-a040-eeb69bec6c2c","4feaf962-735d-4356-b122-3a18b89fa248","d3c861f1-f5c5-4b7e-9d3d-985d3f665c3c","678544.65","2023-08-12T15:29:13.241642714"
"a4c0947a-f0b4-4a81-b6b6-574563ff0593","1ed799b3-39c4-425d-b46e-b1c9af207d0b","5b73673e-4cb1-4860-8047-10636228d752","384706.57","2023-08-12T15:29:13.241927936"
"432618a5-207a-47a2-935c-d77010fe0dcb","16cd806a-e54f-44bd-b8f8-e266fcf6ca12","40df292e-a68d-42e5-8047-5c222054c708","350850.53","2023-08-12T15:29:13.242162657"
"09b7cce8-0b51-48ab-ab8c-1125c185e29e","d6e41257-7dfb-4cbe-a8b4-ba639f91a585","8082b3f9-a2a2-4656-a877-85ca91d59ebb","616235.68","2023-08-12T15:29:13.242317490"
"9c9b3306-6ed2-4062-84f0-51726b9cea1d","c2a9cbe5-a5ec-444e-87ef-8eee8599d32d","3443611f-cd77-4175-81d6-40a8f25c075e","766018.00","2023-08-12T15:29:13.242526126"
"94bc32af-a25a-446c-a2ae-01a601a63735","52a80860-eeb1-4df1-9c7d-e74285d91785","bc45f255-02bc-449a-b8e8-02df05a953f9","43530.39","2023-08-12T15:29:13.242742763"
"51ef43b0-14fb-4376-b753-8f0b2af98a11","c2a9cbe5-a5ec-444e-87ef-8eee8599d32d","5832adb3-04a6-4968-a40e-396ff00a92a4","222471.81","2023-08-12T15:29:13.243167777"
"35996263-74b0-4354-9230-d9b597b79163","8719bb81-5ba9-4854-bddb-6b7f1a13647a","6687f32e-c64d-4b57-b472-bf7d8cd8f8e5","796755.41","2023-08-12T15:29:13.243391011"
"7622009b-86e6-401c-b897-f2765beba7c2","5b73673e-4cb1-4860-8047-10636228d752","8082b3f9-a2a2-4656-a877-85ca91d59ebb","883438.97","2023-08-12T15:29:13.243548902"
"46c06e4b-f520-4a1c-a156-67aabd41cea6","eea7070d-e467-4028-838f-96e465a601e1","79e81c1c-992a-4ccb-85e0-7336d9a36709","101514.34","2023-08-12T15:29:13.243771595"
"3209c57b-d7e2-4317-9e58-875376df1164","22176430-41f0-4459-b37a-1850e7c6e05e","b02957aa-802f-4d64-bc11-bad2696c4b15","878193.35","2023-08-12T15:29:13.243979489"
"f3469a16-2679-4df8-88cc-90b5b1110ca5","c1e697f7-ebdb-49bf-b872-5d86c814cce2","1d020223-0342-4030-97aa-fb578f0f5410","10451.80","2023-08-12T15:29:13.244193517"
"0bc81c0e-b8f4-4072-9aca-5d52e91de466","d3c861f1-f5c5-4b7e-9d3d-985d3f665c3c","bc45f255-02bc-449a-b8e8-02df05a953f9","870507.34","2023-08-12T15:29:13.244410805"
"60450062-fb96-4c37-b0be-217c8f2d18ab","d1589057-5c77-42d4-be08-4d1dd788472d","067cadde-8690-4608-b29a-ad82ff89e134","943907.14","2023-08-12T15:29:13.244571550"
"0f64b40d-e0c3-444c-9740-f3e49336aee4","754aef6b-6a26-4873-b9b3-b1af98b89985","119131d8-53d3-4dc1-a316-777875808012","29334.25","2023-08-12T15:29:13.244777327"
"40ea69a8-0e67-4714-980d-3c0056d1dddc","c392945d-0b80-412d-b488-3d01f85b7956","c392945d-0b80-412d-b488-3d01f85b7956","693490.93","2023-08-12T15:29:13.244971875"
"511c2cc7-5c5f-4517-a6b0-93b8d918b35a","2adf64a0-6989-4e79-9aac-adac92e39854","3443611f-cd77-4175-81d6-40a8f25c075e","237417.38","2023-08-12T15:29:13.245226978"
"520c3096-2aeb-42fe-87fa-8cf8a21dacf3","d6e41257-7dfb-4cbe-a8b4-ba639f91a585","dacc761a-8f6f-4aff-832c-4f6f970b6423","539027.35","2023-08-12T15:29:13.245612025"
"e4f8a098-9cd2-4c67-b7af-bcbc489e6295","931b573a-6a54-40d6-aa29-f1a709962c58","8c5f4e22-e0a4-48c2-b903-411c5b2189dd","910711.22","2023-08-12T15:29:13.245769059"
"f950097d-c226-469c-be8b-d295ee585d62","c392945d-0b80-412d-b488-3d01f85b7956","61c89a18-1ee9-4f3d-96f8-edab32180325","22433.66","2023-08-12T15:29:13.245981955"
"5f014e67-0080-4343-bf80-88af59333278","931b573a-6a54-40d6-aa29-f1a709962c58","111a6a77-7439-424b-89cd-aa6525c262f2","625178.45","2023-08-12T15:29:13.246176979"
"d8d8f8c3-6451-48da-bedc-092e643faa5b","30a600de-2f64-428e-b8ea-17c120f92956","4feaf962-735d-4356-b122-3a18b89fa248","35060.67","2023-08-12T15:29:13.246410790"
"bf8e2ff7-ce88-4b85-bdb8-6e87bc23d376","067cadde-8690-4608-b29a-ad82ff89e134","2adf64a0-6989-4e79-9aac-adac92e39854","925851.11","2023-08-12T15:29:13.246829259"
"87df7850-e724-4ec6-bb76-bdccba35be51","8da8963e-af34-4246-a8be-6eb200b3e379","3785f7bc-e7a6-49b1-b1ea-6777f69d9329","565486.21","2023-08-12T15:29:13.247134968"
"6810d2c1-a2b0-428e-9c3a-42c44a2acd6e","6687f32e-c64d-4b57-b472-bf7d8cd8f8e5","8d91f590-532b-45b0-b6f0-0e3b7657d602","915436.98","2023-08-12T15:29:13.247519033"
"11382ead-79c2-422b-8bc2-1510cd475420","400c14b1-5d7a-4bc5-b253-a1c13c7c3d84","400c14b1-5d7a-4bc5-b253-a1c13c7c3d84","320530.55","2023-08-12T15:29:13.247686073"
"d8f01eed-310c-4689-a150-6bda4e35af6a","d1589057-5c77-42d4-be08-4d1dd788472d","22176430-41f0-4459-b37a-1850e7c6e05e","70964.96","2023-08-12T15:29:13.247845112"
"c029afe6-f480-46e8-a331-e75b094f5133","dacc761a-8f6f-4aff-832c-4f6f970b6423","3785f7bc-e7a6-49b1-b1ea-6777f69d9329","607308.71","2023-08-12T15:29:13.248004917"
"60bb17b3-f2e0-4fc8-98bb-2692d01a929d","38213145-2ad5-4558-b259-45e743acd99f","61c89a18-1ee9-4f3d-96f8-edab32180325","953566.45","2023-08-12T15:29:13.248112871"
"169803af-4284-4678-9279-4bd33dce4850","2adf64a0-6989-4e79-9aac-adac92e39854","0634caf3-3dd4-4ef2-88ff-18abcc1be20c","238565.45","2023-08-12T15:29:13.248297233"
"b67c18f9-b90d-4091-af19-d8f051f6a2ed","76ab20ff-4383-4084-b908-ea77deac647c","f2181780-0398-4845-81a2-3e268144d4ea","168931.96","2023-08-12T15:29:13.248519691"
"29d5ac03-b1d1-4436-9258-4c18d8efe1da","5832adb3-04a6-4968-a40e-396ff00a92a4","9adadc27-75e3-49fe-a2f4-1b72c767e1f1","698688.19","2023-08-12T15:29:13.248793492"
"ce6ea658-de7f-4351-b3ec-392345fb50d3","0bcf4aea-9cd3-430a-9ddb-ae78ea18ec0d","d1589057-5c77-42d4-be08-4d1dd788472d","860478.84","2023-08-12T15:29:13.249036797"
"54c95a0d-10ed-4b26-a5d4-ff3124f93eb3","38213145-2ad5-4558-b259-45e743acd99f","4de8aae9-c617-4d4a-a953-90cbab8f3895","568595.70","2023-08-12T15:29:13.249216889"
"a804cff0-bacf-4052-8483-3db96cde0a22","4de8aae9-c617-4d4a-a953-90cbab8f3895","2f643f55-c687-4d44-b0fb-b9a721e5dee2","840465.10","2023-08-12T15:29:13.249391149"
"cac20e46-11f3-4af7-b644-3554dee59822","c6938fa8-4951-4ca4-a1aa-eeceee0cb3f6","9bb30938-cd40-4695-9e72-e7b5adb6470c","927065.53","2023-08-12T15:29:13.249596231"
"312b27b4-6a1f-4261-b9c3-dfcd366b6fac","80d977e6-034d-46f4-a28f-460a50f33564","1105eca6-1a8a-418d-b0d1-0a1ed3db2284","946847.47","2023-08-12T15:29:13.249866303"
"d2dd84c4-2558-4960-b28f-7aaa5efc5e7d","6ffd2214-41b7-44a2-baba-9f5f643c98fb","22176430-41f0-4459-b37a-1850e7c6e05e","594943.75","2023-08-12T15:29:13.250113838"
"547ad455-9443-4c9e-af9f-94f6e6ee7863","9adadc27-75e3-49fe-a2f4-1b72c767e1f1","c9de2ae7-bf8a-4c9c-aa76-fd039c0d03b5","570051.76","2023-08-12T15:29:13.250430603"
"728ee654-70a9-4893-a6be-bd30e830993d","fde4b575-d9f0-4478-9c16-e73b2c7f8edd","29ecd543-21e2-4fa6-8e9d-36701e7775b6","119960.17","2023-08-12T15:29:13.250728697"
"1e7a57bb-f462-4226-972c-f198a8990109","26cd264d-599d-40f8-9bba-0cd5cfa96fbe","65aa79a8-5c1c-44df-9b4a-e2f7a44a71a0","315412.06","2023-08-12T15:29:13.251117986"
"4eed986b-33fc-4342-947d-819d336ce470","65aa79a8-5c1c-44df-9b4a-e2f7a44a71a0","009383e3-3628-49a7-bfcd-d3ed9d73bf69","64524.90","2023-08-12T15:29:13.251357318"
"77c4f1ab-fe5c-49da-b31f-6b543a789233","c2a9cbe5-a5ec-444e-87ef-8eee8599d32d","dacc761a-8f6f-4aff-832c-4f6f970b6423","187280.24","2023-08-12T15:29:13.251599277"
"9e8f7b29-f1cb-4e1c-ac63-33ec4b29fc63","067cadde-8690-4608-b29a-ad82ff89e134","009383e3-3628-49a7-bfcd-d3ed9d73bf69","695063.11","2023-08-12T15:29:13.251755690"
"1c806550-3dc4-47ce-bd6b-e178e0e40ee9","8c5f4e22-e0a4-48c2-b903-411c5b2189dd","b56504aa-d115-4f02-9a6c-b7fd030a843a","338765.95","2023-08-12T15:29:13.251941193"
"5533a7d8-5f63-4889-9eeb-5fb18a6e09c7","f4b186e7-42a0-4f6e-be5d-413499013985","6687f32e-c64d-4b57-b472-bf7d8cd8f8e5","604350.28","2023-08-12T15:29:13.252126224"
"faf2fae7-87a4-42a8-bed2-c5fbc9466505","d8d15c7e-ab0c-495e-8da7-6afbcc869f1f","3785f7bc-e7a6-49b1-b1ea-6777f69d9329","577878.02","2023-08-12T15:29:13.252328191"
"4bce373f-940c-4e8e-84c1-b960b4a0496b","6687f32e-c64d-4b57-b472-bf7d8cd8f8e5","c2a9cbe5-a5ec-444e-87ef-8eee8599d32d","155267.15","2023-08-12T15:29:13.252619811"
"817f27f3-a087-4fb2-9c3a-1640dbeb16ef","26cd264d-599d-40f8-9bba-0cd5cfa96fbe","fde4b575-d9f0-4478-9c16-e73b2c7f8edd","335701.55","2023-08-12T15:29:13.252883398"
"92fdbe32-ff00-4269-a07b-4b0db37338f5","49a526d9-f697-490a-bcad-02bf9900037c","3e78910c-91b2-48d1-abb7-05029edad528","217420.84","2023-08-12T15:29:13.253270432"
"c9d1ca0e-54ee-4453-afc8-d955923df3e6","29ecd543-21e2-4fa6-8e9d-36701e7775b6","0634caf3-3dd4-4ef2-88ff-18abcc1be20c","461798.82","2023-08-12T15:29:13.253474770"
"a68e7aa1-411a-494f-9603-e5b20aad4a08","e84a4505-8559-453b-b649-80785a06220f","1ed799b3-39c4-425d-b46e-b1c9af207d0b","285372.86","2023-08-12T15:29:13.253684436"
"90783fb8-3c05-480b-904c-91c59f49ebee","352ee5c6-edc7-473a-835e-2caf5bc34346","38213145-2ad5-4558-b259-45e743acd99f","931411.68","2023-08-12T15:29:13.254050392"
"88a88d23-7dc1-4854-a858-bfae1ce37e38","0634caf3-3dd4-4ef2-88ff-18abcc1be20c","2adf64a0-6989-4e79-9aac-adac92e39854","302119.49","2023-08-12T15:29:13.254229990"
"5104b2be-42b7-4177-a4d8-acfeecd556dc","86f8819f-20c9-4ad6-8c6a-a6cb0eb8e745","8d91f590-532b-45b0-b6f0-0e3b7657d602","631304.75","2023-08-12T15:29:13.254404925"
"88d99ebf-e1fc-4286-8224-e4c994cd0e23","eccdb395-26f1-4f97-b3e6-e9b2690247d8","1e521b44-42ef-47eb-8272-355afa762dde","958351.99","2023-08-12T15:29:13.254594262"
"84a6483f-a3f4-4337-ab43-bb82032ea07b","76ab20ff-4383-4084-b908-ea77deac647c","cba27d3d-daff-4149-bfed-27b18ea204d8","786115.05","2023-08-12T15:29:13.254767789"
"5933ea4d-564e-4446-8ea5-5b11b3d56dfb","8d91f590-532b-45b0-b6f0-0e3b7657d602","3d0577f8-9f85-47e1-a782-590af88a3511","754949.34","2023-08-12T15:29:13.254944722"
"0fcaa2b4-9840-494c-80af-ab56d6a46340","6c8177b2-a950-479c-94fb-5f422587a6cd","29aacf46-75e7-4a25-b5cb-8ec15bd2fab5","130994.26","2023-08-12T15:29:13.255130216"
"45896a3d-5b88-4e24-b045-c70cc5c4cc68","f4b186e7-42a0-4f6e-be5d-413499013985","79e81c1c-992a-4ccb-85e0-7336d9a36709","79562.77","2023-08-12T15:29:13.255337447"
"14b95293-743d-458c-96f5-f9e51924ac5f","c719eb99-a144-49bb-be16-396948c02615","8082b3f9-a2a2-4656-a877-85ca91d59ebb","601389.51","2023-08-12T15:29:13.255517867"
"36223688-39a8-4e5c-bab9-39d61064a9f0","86f8819f-20c9-4ad6-8c6a-a6cb0eb8e745","d55e0947-ff10-4074-9856-2a029ef2501e","103928.20","2023-08-12T15:29:13.255800378"
"c74e43f7-047b-4636-b3f8-5866b5dfd26e","d1589057-5c77-42d4-be08-4d1dd788472d","d3c861f1-f5c5-4b7e-9d3d-985d3f665c3c","476829.81","2023-08-12T15:29:13.255993202"
"7512ad26-9be8-445e-a73c-d4a55ae8a5ab","2adf64a0-6989-4e79-9aac-adac92e39854","fde4b575-d9f0-4478-9c16-e73b2c7f8edd","606598.50","2023-08-12T15:29:13.256147129"
"9821dba4-a5c2-4fab-8daa-cf1f70de97b3","aac8f124-42f5-40a9-8577-f4bc86a229ac","cba27d3d-daff-4149-bfed-27b18ea204d8","575060.31","2023-08-12T15:29:13.256314945"
"37a217b1-823a-4b73-a680-1fcfee8fab29","2adf64a0-6989-4e79-9aac-adac92e39854","1d020223-0342-4030-97aa-fb578f0f5410","294533.99","2023-08-12T15:29:13.256509176"
"48faf8a3-fb33-400b-b03f-b53ea0ac9a2f","d1589057-5c77-42d4-be08-4d1dd788472d","c2a9cbe5-a5ec-444e-87ef-8eee8599d32d","164017.59","2023-08-12T15:29:13.256705077"
"703381ad-b3e6-49c9-8ae7-49f8844f1446","76ab20ff-4383-4084-b908-ea77deac647c","054396f7-56cd-4346-97eb-b7b14a1d315f","773407.49","2023-08-12T15:29:13.256882834"
"bcba8009-37d3-47f3-a4d5-a941a354aa81","40df292e-a68d-42e5-8047-5c222054c708","feff621b-139a-470e-a56c-2cdbfaedd04b","763200.65","2023-08-12T15:29:13.257023185"
"6663519f-49c6-488b-8ec9-e9ca9535f88b","9145ab2a-9594-4950-a343-8a3802aa87d5","e321f341-e6bb-4be3-9e03-a3c21149a55d","705701.31","2023-08-12T15:29:13.257216495"
"9f759f65-4e0a-4657-9774-cb2de4981f3d","14e3cc5b-10d5-43ea-8dff-15b5344f74f3","3d0577f8-9f85-47e1-a782-590af88a3511","390387.93","2023-08-12T15:29:13.257393881"
"4652516c-fdc9-412f-a3da-35daa04c8a57","111a6a77-7439-424b-89cd-aa6525c262f2","6c8177b2-a950-479c-94fb-5f422587a6cd","611353.21","2023-08-12T15:29:13.257577429"
"cbbafb39-95da-40fa-8ad4-d1568de08323","9bb30938-cd40-4695-9e72-e7b5adb6470c","1d020223-0342-4030-97aa-fb578f0f5410","130458.58","2023-08-12T15:29:13.257746874"
"160c9ab7-fdda-4237-9297-0e8bc6f3b811","b56504aa-d115-4f02-9a6c-b7fd030a843a","feff621b-139a-470e-a56c-2cdbfaedd04b","205298.53","2023-08-12T15:29:13.257913518"
"c7b1bcd8-08fd-472c-b30a-29f005181dc9","d8d15c7e-ab0c-495e-8da7-6afbcc869f1f","cf491ee0-c6e3-4b07-8cf3-b7d014cbecde","138117.84","2023-08-12T15:29:13.258127476"
"d35af688-bb80-43d7-8c06-8ca9bf32be94","c9de2ae7-bf8a-4c9c-aa76-fd039c0d03b5","152df6d6-5533-4de8-b2eb-1ba6a79b8bc1","616583.41","2023-08-12T15:29:13.258331193"
"883afb9c-d289-4b16-bd73-468a8e684953","8e463719-af0d-449f-a95d-dbb0bfaeb58a","152df6d6-5533-4de8-b2eb-1ba6a79b8bc1","421428.33","2023-08-12T15:29:13.258499373"
"9a487dee-fb47-4745-93cd-828492a5c705","c9de2ae7-bf8a-4c9c-aa76-fd039c0d03b5","6ffd2214-41b7-44a2-baba-9f5f643c98fb","573663.22","2023-08-12T15:29:13.258688396"
"243efe69-d0fe-4228-9e46-ab4cf5f79ef1","fde4b575-d9f0-4478-9c16-e73b2c7f8edd","ad2f0c38-aba9-4586-b3b4-f233a981307f","495626.81","2023-08-12T15:29:13.258850426"
"b4f4ff4e-b6bc-4ea1-9d0c-d338ec48d1b5","054396f7-56cd-4346-97eb-b7b14a1d315f","352ee5c6-edc7-473a-835e-2caf5bc34346","942052.20","2023-08-12T15:29:13.259257389"
"7e790a6f-a767-4c6d-9139-c32a27dc3bb8","8da8963e-af34-4246-a8be-6eb200b3e379","2f643f55-c687-4d44-b0fb-b9a721e5dee2","371634.70","2023-08-12T15:29:13.259456943"
"2d3b4f52-fbb3-48ec-ae6a-2a7e02b157df","f4b186e7-42a0-4f6e-be5d-413499013985","8c5f4e22-e0a4-48c2-b903-411c5b2189dd","422046.89","2023-08-12T15:29:13.259699911"
"2ba1dee9-5582-4d38-98d9-fe12d084519f","4413f703-8c0f-4d23-99df-860983d5e94a","76ab20ff-4383-4084-b908-ea77deac647c","379664.00","2023-08-12T15:29:13.259893985"
